,Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
3792,43912,844.203,354.3024896,159.6834077,2.218780866,0.892676511,44602,236.4540016,0.704056437,0.984529842,0.774282243,0.667378888,0.008068466,0.000987326,0.445394581,0.988232973,HOROZ
3793,43914,833.354,341.7289773,164.6392878,2.075622301,0.876290435,44402,236.4593863,0.591960531,0.989009504,0.79460961,0.69195006,0.007781778,0.001100418,0.478794885,0.993797341,HOROZ
3794,43924,834.163,345.4243527,162.9959755,2.119220133,0.881667228,44618,236.4863078,0.712681724,0.984445739,0.793249673,0.684625464,0.007864137,0.00106572,0.468712026,0.993303962,HOROZ
3795,43955,805.062,313.7560588,180.4111601,1.739116686,0.818150214,44903,236.5697449,0.706581147,0.978887825,0.852235249,0.753992595,0.00713812,0.001423089,0.568504833,0.988696241,HOROZ
3796,43991,808.658,320.6896817,177.0497204,1.811297307,0.833784206,45031,236.6666027,0.746838022,0.976904799,0.845364339,0.737992571,0.007289893,0.001333856,0.544633035,0.986492349,HOROZ
3797,44020,822.517,335.1188114,168.1587301,1.99287192,0.864990409,44553,236.7445982,0.798853078,0.98803672,0.817655075,0.706449743,0.007612876,0.001169644,0.499071239,0.994585059,HOROZ
3798,44049,812.823,322.7544975,176.2762927,1.830958051,0.837679472,44699,236.822568,0.817235622,0.985458288,0.837826223,0.73375451,0.00732717,0.001310144,0.53839568,0.985779906,HOROZ
3799,44074,841.284,338.6638549,167.2181202,2.025282035,0.869599132,44765,236.8897627,0.634194774,0.984563833,0.782540949,0.699483453,0.007683983,0.001134687,0.489277102,0.990924124,HOROZ
3800,44154,819.804,340.6483224,166.2502814,2.049008997,0.872820814,44617,237.104658,0.82604954,0.98962279,0.825581308,0.696039412,0.007715005,0.001116995,0.484470863,0.992685157,HOROZ
3801,44171,826.19,343.4056346,163.9725577,2.094287236,0.878637498,44634,237.1502982,0.771007157,0.989626742,0.813181009,0.690583596,0.007774459,0.001090724,0.476905704,0.998777528,HOROZ
3802,44362,845.277,350.7674002,161.6311911,2.170171474,0.887507598,44851,237.6624764,0.584911133,0.989097233,0.780230418,0.677550069,0.007906934,0.001027906,0.459074097,0.996269509,HOROZ
3803,44375,843.947,350.6837627,161.736346,2.168243387,0.887294733,44978,237.6972966,0.593844095,0.986593446,0.782920893,0.677810956,0.007902733,0.001028943,0.459427693,0.996151056,HOROZ
3804,44392,848.676,359.5136531,158.1728733,2.272915992,0.898015672,45043,237.742823,0.814382682,0.985547144,0.774516607,0.661290109,0.008098614,0.000955341,0.437304609,0.993956638,HOROZ
3805,44399,828.051,341.5438095,166.3586461,2.05305716,0.873358194,44950,237.7615666,0.796109019,0.987741935,0.813708552,0.696137831,0.007692601,0.001114382,0.484607879,0.994927676,HOROZ
3806,44535,856.043,346.8856798,165.6776125,2.093739007,0.878569541,45306,238.1254357,0.603962679,0.982982386,0.763695374,0.686466607,0.007789058,0.001066946,0.471236403,0.986646038,HOROZ
3807,44562,850.137,343.5160881,168.0175837,2.044524629,0.872221408,45393,238.1976083,0.611880046,0.981693213,0.774812649,0.693410343,0.007708722,0.001099318,0.480817903,0.983044045,HOROZ
3808,44606,829.615,339.2792169,168.2795595,2.016164161,0.868327457,45224,238.315176,0.711283327,0.98633469,0.814422855,0.702416076,0.007606134,0.001142146,0.493388343,0.994751895,HOROZ
3809,44608,859.481,329.8557792,175.1673023,1.883089908,0.847345442,45446,238.3205187,0.851948052,0.981560533,0.75883972,0.722499146,0.007394543,0.001242912,0.522005015,0.982982376,HOROZ
3810,44614,850.425,351.2689862,162.3080891,2.164211212,0.886847566,45243,238.3365458,0.633955722,0.986097297,0.775191478,0.678501533,0.007873515,0.001029323,0.460364331,0.996325646,HOROZ
3811,44648,808.725,310.6323563,183.9106347,1.689039662,0.805899464,45229,238.4273457,0.74552498,0.987154259,0.857847592,0.767554767,0.006957363,0.001489573,0.58914032,0.995081366,HOROZ
3812,44701,850.2,349.4830759,164.4361869,2.125341644,0.882393282,45295,238.5688179,0.5775323,0.98688597,0.777114302,0.682633393,0.007818238,0.001047222,0.465988349,0.990384445,HOROZ
3813,44704,847.544,360.1876427,158.3920114,2.274026572,0.89812091,45127,238.5768233,0.738298927,0.990626454,0.782044995,0.662368152,0.008057168,0.000956665,0.438731569,0.997687245,HOROZ
3814,44710,832.12,332.0685295,171.9583089,1.931099064,0.855477596,45234,238.5928332,0.694103766,0.988415793,0.811414217,0.718504802,0.007427165,0.001221016,0.516249151,0.996928253,HOROZ
3815,44737,847.583,345.0918105,166.1002316,2.077611856,0.876543934,45395,238.6648644,0.616076347,0.985505012,0.782550272,0.691598169,0.00771379,0.001088586,0.478308028,0.99373843,HOROZ
3816,44785,839.911,334.7521645,174.6694205,1.91648981,0.853075634,46109,238.7928663,0.739673312,0.971285432,0.7977667,0.713342262,0.007474649,0.001193885,0.508857183,0.975219607,HOROZ
3817,44787,861.814,344.3339029,166.1797321,2.072057155,0.87583417,45406,238.7981983,0.812919737,0.98636744,0.757765358,0.693507657,0.007688256,0.001097015,0.480952871,0.996561836,HOROZ
3818,44805,841.088,311.8408512,185.3269174,1.682652771,0.804243677,45487,238.8461802,0.646536797,0.985006705,0.795890777,0.765923321,0.006959957,0.0014775,0.586638533,0.987108953,HOROZ
3819,44846,832.162,342.391457,168.0432603,2.037519722,0.871276324,45356,238.9554365,0.685613821,0.988755622,0.813800245,0.697901281,0.007634827,0.001117262,0.487066198,0.992406985,HOROZ
3820,44875,853.492,351.0077883,164.5255424,2.133454679,0.883345024,45627,239.0326851,0.646436854,0.983518531,0.774132706,0.680989691,0.007821901,0.001037658,0.463746959,0.989383119,HOROZ
3821,44904,826.44,317.4294521,181.163033,1.752175634,0.821145404,45676,239.1099089,0.680281178,0.983098345,0.826175354,0.75326945,0.007069069,0.001403923,0.567414865,0.9942105,HOROZ
3822,45005,837.605,341.7588229,170.3703374,2.005976088,0.866883702,45807,239.3786659,0.653667393,0.982491759,0.806105915,0.700431561,0.007593797,0.001127461,0.490604372,0.98414064,HOROZ
3823,45030,842.585,343.6325296,168.215351,2.042813141,0.87199149,45623,239.4451434,0.630760611,0.98700217,0.797047794,0.696805811,0.007631191,0.001109735,0.485538338,0.991864097,HOROZ
3824,45102,865.765,347.7792409,167.2141025,2.079843958,0.876827385,45917,239.6364954,0.667189349,0.982250583,0.756145924,0.689047727,0.007710949,0.001072222,0.47478677,0.987482395,HOROZ
3825,45104,820.466,331.2336697,174.0467264,1.903130708,0.850824491,45620,239.6418086,0.630349107,0.988689171,0.841983819,0.723482636,0.007343776,0.001241114,0.523427125,0.996150235,HOROZ
3826,45149,855.291,358.1055864,165.2741151,2.166737279,0.887128025,47022,239.7613234,0.799946846,0.960167581,0.775586419,0.669526901,0.007931639,0.000983139,0.448266271,0.97127524,HOROZ
3827,45200,873.211,357.1308499,162.8601044,2.19286885,0.88996767,45850,239.8967016,0.751279835,0.985823337,0.74492046,0.671733348,0.007901125,0.00099233,0.451225691,0.989478763,HOROZ
3828,45226,827.481,338.2253275,170.7677124,1.980616376,0.863181744,45753,239.9656885,0.63087267,0.98848163,0.830007432,0.709484681,0.007478559,0.00116888,0.503368512,0.996979918,HOROZ
3829,45236,824.056,334.3255057,172.7937102,1.93482451,0.85608036,45823,239.9922166,0.79261284,0.987189839,0.837106295,0.717839987,0.007390696,0.00121053,0.515294247,0.997003939,HOROZ
3830,45280,846.153,353.4912173,164.3193202,2.151245617,0.885391042,45912,240.1089057,0.620070114,0.986234536,0.794727946,0.67924999,0.007806785,0.00102511,0.461380548,0.992542882,HOROZ
3831,45297,854.181,341.5499689,169.6706172,2.013017779,0.867884177,46087,240.1539749,0.626731235,0.982858507,0.780152474,0.70312984,0.007540234,0.001136859,0.494391571,0.995219023,HOROZ
3832,45401,838.238,346.701,167.5769192,2.068906636,0.875428804,45999,240.4295085,0.78572912,0.986999717,0.811971139,0.693477978,0.007636418,0.001089432,0.480911706,0.99496142,HOROZ
3833,45407,835.028,341.11958,170.1408075,2.004925126,0.866733378,46053,240.4453951,0.639085151,0.985972684,0.818334002,0.70487128,0.007512489,0.001143939,0.496843522,0.99613406,HOROZ
3834,45469,848.018,357.5147115,162.4187859,2.201190641,0.890848969,45920,240.6094945,0.657807934,0.990178571,0.794538828,0.673005856,0.007862823,0.000995024,0.452936882,0.997000427,HOROZ
3835,45470,842.281,339.4060381,173.5649996,1.955498165,0.859355504,46378,240.6121404,0.625017182,0.980421752,0.805417033,0.708921213,0.007464395,0.001162964,0.502569287,0.982773318,HOROZ
3836,45473,834.56,335.9276309,173.6660506,1.934331032,0.856000741,46244,240.6200778,0.784071315,0.983327567,0.820442861,0.71628546,0.007387409,0.001199545,0.513064861,0.992437282,HOROZ
3837,45478,838.042,331.8432701,176.2767668,1.882512801,0.847243394,46206,240.6333061,0.608010909,0.98424447,0.813728734,0.725141438,0.007296787,0.001244521,0.525830105,0.989881905,HOROZ
3838,45518,859.94,322.2866864,189.2917773,1.702592109,0.809340493,47963,240.7391069,0.66447695,0.949023205,0.773493617,0.746971926,0.007080423,0.001359741,0.557967059,0.949990311,HOROZ
3839,45525,840.696,348.6462684,166.79825,2.090227376,0.878132858,46054,240.7576173,0.741691105,0.988513484,0.809434771,0.690549818,0.007658347,0.001074224,0.476859051,0.996743844,HOROZ
3840,45554,854.451,358.5586783,162.2078287,2.210489353,0.891820963,46189,240.8342879,0.702343509,0.986252138,0.784083034,0.671673292,0.007871069,0.000988202,0.451145011,0.997251244,HOROZ
3841,45606,855.192,342.0626726,171.3851827,1.995870747,0.86542734,46331,240.9717051,0.784416925,0.98435173,0.783618333,0.704466533,0.007500388,0.001139475,0.496273097,0.990496956,HOROZ
3842,45631,840.956,321.9235414,182.7258929,1.761783929,0.823299986,46505,241.0377432,0.648775841,0.981206322,0.810817854,0.748742208,0.007054931,0.001367734,0.560614894,0.987682311,HOROZ
3843,45654,857.771,343.3268988,169.9096922,2.020643404,0.868954564,46271,241.0984823,0.799684708,0.986665514,0.779733117,0.70224175,0.007520193,0.00112812,0.493143476,0.996467112,HOROZ
3844,45666,870.017,350.5392581,166.3937946,2.106684681,0.880158728,46356,241.1301662,0.613015813,0.985115195,0.758136418,0.687883484,0.007676154,0.001060188,0.473183688,0.996848826,HOROZ
3845,45720,860.356,342.495294,171.5549295,1.996417678,0.865506792,46478,241.2726922,0.63690186,0.983691209,0.776175093,0.704455496,0.007491148,0.001138,0.496257546,0.990737337,HOROZ
3846,45816,859.129,338.7357705,173.1661098,1.95613201,0.859454087,46674,241.525864,0.793103448,0.981617174,0.78002815,0.713021432,0.007393395,0.001178783,0.508399562,0.994496657,HOROZ
3847,45817,862.123,333.4589204,175.9104731,1.895617211,0.849534747,46654,241.5284998,0.757932175,0.982059416,0.774636667,0.724312606,0.007278061,0.001235662,0.524628752,0.994495292,HOROZ
3848,45887,839.116,339.7362095,173.0062586,1.963722077,0.860626311,46394,241.7129351,0.624567851,0.989071863,0.818946488,0.711472396,0.007403757,0.001170211,0.506192971,0.994022312,HOROZ
3849,45908,827.009,336.1192709,174.7919856,1.92296729,0.854148211,46390,241.7682382,0.763834814,0.98960983,0.84348578,0.719292999,0.007321584,0.001208949,0.517382418,0.994909466,HOROZ
3850,45918,842.448,350.3625562,167.5918045,2.09057094,0.878175688,46281,241.7945686,0.785406404,0.992156609,0.813030093,0.69012674,0.007630179,0.001067652,0.476274917,0.995686501,HOROZ
3851,45928,858.374,353.5691897,167.984051,2.104778327,0.879926726,46692,241.8208961,0.801745658,0.983637454,0.783311115,0.683942219,0.007698336,0.001039093,0.467776959,0.984566805,HOROZ
3852,45968,841.037,346.6311768,169.4391061,2.045756642,0.872386519,46394,241.9261776,0.69270645,0.990817778,0.816648687,0.697935425,0.007540706,0.001103704,0.487113857,0.996516409,HOROZ
3853,45968,838.333,339.3334067,174.2335254,1.947578148,0.858114597,46698,241.9261776,0.705030675,0.984367639,0.8219253,0.712945359,0.007381948,0.001176456,0.508291085,0.989936611,HOROZ
3854,46062,856.672,346.9669215,171.9697081,2.017604876,0.868529666,47106,242.1734088,0.811236351,0.977837218,0.788721193,0.697972613,0.007532607,0.001102754,0.487165768,0.982908029,HOROZ
3855,46067,855.704,350.698331,167.9741417,2.087811418,0.877831018,46689,242.1865523,0.80413001,0.986677804,0.790592465,0.690583704,0.007612789,0.001068043,0.476905852,0.995689482,HOROZ
3856,46100,847.12,336.2745068,175.7550828,1.913313125,0.852545137,46735,242.2732817,0.767335797,0.986412753,0.807273914,0.720462827,0.007294458,0.001212325,0.519066684,0.9931371,HOROZ
3857,46127,862.115,358.660967,166.1243558,2.158990867,0.886264568,47134,242.344219,0.727635543,0.97863538,0.779892369,0.675691646,0.00777551,0.000999776,0.4565592,0.985707143,HOROZ
3858,46144,856.55,351.3257679,167.8875095,2.092626002,0.878431397,46630,242.3888726,0.7664607,0.989577525,0.790350375,0.689926259,0.007613683,0.001064107,0.475998242,0.996086299,HOROZ
3859,46180,850.826,344.0814557,172.3668752,1.996215661,0.865477454,46881,242.483406,0.619084645,0.985047247,0.801645367,0.70472675,0.007450876,0.001133627,0.496639792,0.991400131,HOROZ
3860,46230,855.563,350.6330821,169.7982098,2.064998698,0.874923141,46861,242.6146413,0.823946674,0.986534645,0.793651366,0.691933117,0.007584536,0.001072421,0.478771438,0.988662395,HOROZ
3861,46261,848.807,350.4626603,169.0434528,2.073210494,0.875982057,46904,242.6959715,0.795682835,0.986291148,0.80687633,0.692501653,0.007575769,0.001074706,0.479558539,0.994225796,HOROZ
3862,46275,832.69,337.7416295,175.5197554,1.924237125,0.854357052,46788,242.7326923,0.801604074,0.98903565,0.838667074,0.718693437,0.007298577,0.001201137,0.516520256,0.993907452,HOROZ
3863,46298,842.976,329.6366159,179.9828696,1.831488834,0.83778265,46971,242.7930074,0.639731384,0.98567201,0.818731829,0.736547446,0.007119889,0.001292575,0.542502139,0.993586611,HOROZ
3864,46415,844.864,349.7669781,169.7788506,2.060132795,0.874289083,46946,243.0995958,0.777080194,0.988689132,0.817136497,0.695033011,0.007535645,0.001084731,0.483070886,0.995190174,HOROZ
3865,46428,872.732,365.9856889,161.9556522,2.259789542,0.896759087,46913,243.1336373,0.808286908,0.989661714,0.765998712,0.664325531,0.007882866,0.000947082,0.441328412,0.997309329,HOROZ
3866,46519,863.421,356.7518402,167.5166271,2.12965033,0.882900217,47189,243.3717945,0.75959309,0.985801776,0.784142548,0.682187916,0.007668949,0.001024547,0.465380353,0.991097423,HOROZ
3867,46522,853.266,351.1710871,170.4460356,2.060306571,0.874311813,47247,243.3796419,0.738092972,0.98465511,0.802970074,0.693051481,0.007548495,0.001074242,0.480320355,0.989607184,HOROZ
3868,46563,852.78,352.41319,168.93977,2.086028588,0.877607539,47203,243.486864,0.690927707,0.98644154,0.804594028,0.690913027,0.007568524,0.00106386,0.477360811,0.995788299,HOROZ
3869,46581,974.023,364.7815262,164.4353247,2.218389064,0.892636317,47874,243.5339221,0.743511572,0.972991603,0.616993015,0.667615832,0.007831123,0.000959644,0.445710899,0.988760185,HOROZ
3870,46642,875.771,362.1727717,164.878319,2.196606406,0.890364834,47195,243.6933295,0.647859544,0.988282657,0.764198021,0.672864855,0.007764949,0.000981815,0.452747113,0.994507209,HOROZ
3871,46680,844.028,341.0410634,175.2140716,1.946425081,0.857932519,47312,243.7925798,0.757398754,0.986641867,0.823430602,0.714848169,0.007305935,0.001176822,0.511007905,0.994638603,HOROZ
3872,46696,862.883,354.9810266,168.0544527,2.112297656,0.880837827,47259,243.8343573,0.778227755,0.988086925,0.788107968,0.686894056,0.007601958,0.001043913,0.471823445,0.996631556,HOROZ
3873,46708,875.9,364.8718404,163.4482134,2.232339117,0.894053292,47371,243.8656857,0.788161048,0.986004095,0.765053987,0.668359842,0.007811763,0.000961546,0.446704879,0.997196775,HOROZ
3874,46755,864.849,353.6335069,171.2947922,2.064473194,0.874854903,47547,243.98835,0.813696485,0.983342798,0.785520187,0.689946923,0.007563544,0.001057226,0.476026756,0.982744479,HOROZ
3875,46777,845.203,349.1877688,171.1671257,2.040039916,0.871617581,47247,244.0457461,0.821412893,0.990052278,0.822849045,0.698895459,0.007464946,0.00109864,0.488454863,0.996467418,HOROZ
3876,46794,864.065,356.4369676,168.4520521,2.115955034,0.881277139,47586,244.0900884,0.608821233,0.983356449,0.787602719,0.68480576,0.007617151,0.001033337,0.468958929,0.992296005,HOROZ
3877,46798,881.176,331.3299026,182.4005492,1.81649619,0.834828321,47864,244.1005207,0.717936917,0.977728564,0.75737652,0.736729522,0.007080001,0.001286605,0.542770389,0.985940343,HOROZ
3878,46826,851.033,348.0576898,172.3589988,2.019376373,0.868777645,47442,244.1735344,0.810138408,0.987015724,0.812463994,0.701531791,0.007433001,0.001110538,0.492146853,0.993829728,HOROZ
3879,46831,878.182,367.5692384,163.986975,2.241453862,0.894963679,47446,244.1865703,0.774040528,0.987037896,0.763087313,0.664328091,0.007848845,0.000943009,0.441331812,0.989224894,HOROZ
3880,46863,867.433,347.4427551,172.1287909,2.018504594,0.868655702,47538,244.2699834,0.700702751,0.985800833,0.782650867,0.70305102,0.00741401,0.001117327,0.494280737,0.997707938,HOROZ
3881,46863,867.433,347.4427551,172.1287909,2.018504594,0.868655702,47538,244.2699834,0.700702751,0.985800833,0.782650867,0.70305102,0.00741401,0.001117327,0.494280737,0.997707938,HOROZ
3882,46892,834.759,330.6503749,181.5436482,1.821327148,0.835789387,47506,244.3455519,0.712254693,0.987075317,0.845641718,0.738984651,0.007051317,0.001297154,0.546098314,0.994623685,HOROZ
3883,46907,857.564,335.5606652,181.23514,1.851520986,0.841603097,47888,244.3846299,0.636562263,0.979514701,0.80152014,0.728287476,0.007153744,0.001241437,0.530402648,0.982051633,HOROZ
3884,46958,859.393,356.589004,168.6491234,2.114383976,0.881088735,47618,244.5174483,0.819940632,0.986139695,0.798979859,0.68571225,0.007593786,0.001035633,0.47020129,0.994186073,HOROZ
3885,46970,860.88,351.4442771,170.9235131,2.05614939,0.873766321,47495,244.5486893,0.783290253,0.988946205,0.796425556,0.695839156,0.007482314,0.001082059,0.484192132,0.995571356,HOROZ
3886,47002,847.653,346.9692765,173.4072482,2.000892582,0.866154141,47610,244.6319789,0.70177377,0.987229574,0.822034406,0.705053719,0.007382011,0.001125235,0.497100747,0.994645197,HOROZ
3887,47044,855.838,354.3044348,170.3573014,2.079772525,0.876818329,47566,244.7412535,0.621699485,0.989025775,0.80710674,0.690765425,0.007531342,0.001057729,0.477156872,0.992377753,HOROZ
3888,47074,877.067,365.9280672,166.1881492,2.201890261,0.890922566,47846,244.8192769,0.605468951,0.9838649,0.768998381,0.669036619,0.007773464,0.000960714,0.447609998,0.985588095,HOROZ
3889,47089,844.194,343.8945066,176.1705569,1.952054377,0.858818008,47624,244.8582793,0.817602528,0.988766168,0.830318682,0.712015675,0.007303075,0.001157827,0.506966321,0.989625827,HOROZ
3890,47122,888.678,356.2785067,169.2101943,2.105538075,0.88001927,47831,244.9440626,0.761235501,0.985176977,0.749798765,0.687507268,0.007560768,0.001041969,0.472666243,0.995216771,HOROZ
3891,47134,880.522,358.818816,168.0783821,2.134830259,0.883505218,47959,244.9752492,0.605726476,0.982797806,0.763947895,0.682726876,0.007612738,0.001020255,0.466115987,0.995078512,HOROZ
3892,47134,870.142,360.7750005,167.4884538,2.154029083,0.885706151,47862,244.9752492,0.623688354,0.984789603,0.78228301,0.679025012,0.007654241,0.001003749,0.461074967,0.993168889,HOROZ
3893,47142,845.75,329.7456358,186.2771803,1.770188035,0.825151336,48742,244.996038,0.693774834,0.9671741,0.828197384,0.74298493,0.006994732,0.001314834,0.552026606,0.977190892,HOROZ
3894,47180,850.406,348.6152376,172.9046329,2.016228437,0.868336489,47729,245.0947607,0.71003958,0.988497559,0.819813696,0.703052346,0.007389047,0.001113573,0.494282602,0.996586637,HOROZ
3895,47180,850.406,348.6152376,172.9046329,2.016228437,0.868336489,47729,245.0947607,0.71003958,0.988497559,0.819813696,0.703052346,0.007389047,0.001113573,0.494282602,0.996586637,HOROZ
3896,47186,871.047,346.2241394,177.4563123,1.951038737,0.858658881,48835,245.1103449,0.746365923,0.966233234,0.781519554,0.707952788,0.007337434,0.001136949,0.50119715,0.977855055,HOROZ
3897,47223,841.035,339.0877546,177.8068818,1.907056415,0.851491543,47634,245.2064253,0.632236384,0.991371709,0.838948494,0.723135595,0.007180564,0.001211204,0.522925089,0.997247646,HOROZ
3898,47225,910.43,358.0308728,169.345799,2.114199909,0.881066631,48275,245.2116178,0.603468105,0.978249612,0.71595992,0.68488959,0.007581384,0.001028989,0.469073751,0.991715681,HOROZ
3899,47248,862.652,355.814153,170.2606043,2.089820805,0.878082143,47697,245.2713233,0.603954954,0.99058641,0.797851428,0.689324247,0.007530777,0.001048851,0.475167918,0.993015801,HOROZ
3900,47286,979.365,373.8836862,162.7948258,2.296655832,0.90022951,48605,245.3699352,0.658011188,0.972862874,0.619517078,0.656273446,0.007906858,0.000904738,0.430694836,0.989157807,HOROZ
3901,47291,861.047,354.5429253,170.4029771,2.080614619,0.876925017,47849,245.3829075,0.772123171,0.988338314,0.801557433,0.692110574,0.007497049,0.001061138,0.479017047,0.99664987,HOROZ
3902,47328,874.436,363.4143173,166.1896743,2.186744266,0.889312059,47999,245.4788813,0.793561368,0.986020542,0.777807199,0.67547939,0.007678632,0.00098608,0.456272406,0.997751068,HOROZ
3903,47338,842.469,340.3162877,178.3323162,1.908326516,0.851706365,47798,245.5048137,0.700276631,0.990376166,0.838131013,0.721401892,0.007189072,0.001201052,0.520420689,0.993132601,HOROZ
3904,47344,828.258,324.6922984,187.2701519,1.73381767,0.816912292,48123,245.5203719,0.747611603,0.983812314,0.867248452,0.756163214,0.006858151,0.001383085,0.571782806,0.991367132,HOROZ
3905,47347,853.387,330.2775147,183.569621,1.799194839,0.831313251,47903,245.5281506,0.824013645,0.988393211,0.816977855,0.743399534,0.00697568,0.001314182,0.552642868,0.994312195,HOROZ
3906,47361,861.338,354.3227484,171.9674731,2.060405622,0.874324766,48037,245.5644479,0.734461262,0.985927514,0.802201579,0.693053012,0.007481319,0.001064691,0.480322477,0.989659132,HOROZ
3907,47371,855.614,354.0188628,170.8794345,2.071746455,0.875794284,47842,245.5903713,0.618872805,0.990155094,0.813142485,0.693721146,0.007473325,0.001067661,0.481249029,0.997025969,HOROZ
3908,47448,871.679,349.3500382,175.106492,1.99507188,0.865311159,48047,245.7898898,0.634755853,0.987533041,0.784719796,0.703563369,0.007362798,0.001112847,0.495001414,0.987563402,HOROZ
3909,47464,850.356,341.6656557,178.0912551,1.918486427,0.853407547,48004,245.8313278,0.723536585,0.988750937,0.824845555,0.719508454,0.007198417,0.001190037,0.517692416,0.993185873,HOROZ
3910,47472,879.075,363.3302434,167.7152452,2.16635192,0.887085309,48044,245.8520443,0.602344821,0.988094247,0.77196131,0.676662757,0.007653569,0.000989767,0.457872487,0.991912941,HOROZ
3911,47473,862.249,351.2467639,173.1841849,2.028168819,0.8699978,48078,245.8546337,0.600088484,0.987416282,0.802400411,0.699948466,0.007398874,0.001095493,0.489927856,0.9936564,HOROZ
3912,47482,877.165,369.2996106,165.1113681,2.236669799,0.894487347,48071,245.8779373,0.830308117,0.98774729,0.775490137,0.665795279,0.007777676,0.000942741,0.443283354,0.99147849,HOROZ
3913,47502,868.421,344.3308603,177.1429657,1.943802052,0.857516972,48109,245.9297153,0.822089924,0.987382818,0.791518601,0.714225019,0.007248766,0.001163547,0.510117378,0.991567206,HOROZ
3914,47542,876.316,338.4535058,186.8224659,1.811631723,0.833851678,50332,246.0332385,0.706335057,0.944568068,0.777975337,0.726933639,0.007119042,0.001226254,0.528432515,0.957325108,HOROZ
3915,47577,862.817,342.7464393,177.4626934,1.931371788,0.855521854,48314,246.1237856,0.780334591,0.984745622,0.803099825,0.718092903,0.007204036,0.001181621,0.515657417,0.995926188,HOROZ
3916,47605,877.296,373.1439467,163.592869,2.280930391,0.898771394,48131,246.1961993,0.630396207,0.989071492,0.777266831,0.659788807,0.007838335,0.00091627,0.435321269,0.992937513,HOROZ
3917,47634,870.581,355.0814366,174.0811234,2.039746928,0.87157798,48581,246.2711767,0.618109623,0.980506782,0.789784392,0.693562522,0.007454369,0.001063979,0.481028972,0.981177368,HOROZ
3918,47665,842.141,339.7216351,179.3429928,1.894256529,0.849299323,48157,246.3512998,0.656407078,0.989783417,0.844578143,0.725156347,0.007127277,0.00121571,0.525851727,0.996098067,HOROZ
3919,47667,852.181,346.3471141,176.0819735,1.966965199,0.86112257,48256,246.3564681,0.628421136,0.987794264,0.824829129,0.711299324,0.007265973,0.001147316,0.505946728,0.995179607,HOROZ
3920,47706,856.321,348.8249832,174.9631018,1.993705985,0.865112153,48306,246.457229,0.684251291,0.987579183,0.817541257,0.706535486,0.007311973,0.001123958,0.499192393,0.995242861,HOROZ
3921,47728,863.9,349.6567152,174.1742676,2.007510754,0.867102741,48248,246.5140503,0.780481423,0.989222351,0.803630021,0.705017349,0.007326029,0.001116471,0.497049462,0.99783214,HOROZ
3922,47769,853.234,350.9656259,174.0789619,2.0161289,0.868322502,48407,246.6199096,0.782841691,0.986820088,0.824555148,0.702689641,0.007347142,0.001104975,0.493772731,0.995509474,HOROZ
3923,47772,872.287,355.9094486,171.77262,2.07198009,0.875824279,48346,246.6276536,0.603547605,0.988127249,0.788977263,0.692950565,0.007450168,0.001059632,0.480180486,0.994924406,HOROZ
3924,47791,873.56,368.740375,165.7711303,2.224394407,0.893249854,48367,246.6766934,0.806122965,0.988091054,0.786992335,0.668971206,0.007715687,0.0009532,0.447522475,0.99546649,HOROZ
3925,47793,865.333,338.7699924,181.1085737,1.870535367,0.845101236,48460,246.6818549,0.685499139,0.986236071,0.802061415,0.728169143,0.007088276,0.001229276,0.5302303,0.991814529,HOROZ
3926,47801,863.33,358.6060299,170.263653,2.106180759,0.880097468,48372,246.7024999,0.791826796,0.98819565,0.805922315,0.687948555,0.007502061,0.001036536,0.473273214,0.996798937,HOROZ
3927,47803,869.367,362.5282647,168.3250288,2.153739509,0.885673432,48426,246.7076609,0.818404383,0.98713501,0.794801567,0.680519797,0.007583797,0.001003297,0.463107193,0.997412259,HOROZ
3928,47806,849.353,347.6649854,175.9699975,1.975706032,0.862446535,48423,246.7154022,0.810614667,0.987258121,0.832752262,0.709635461,0.007272413,0.001137626,0.503582488,0.994930958,HOROZ
3929,47855,851.869,342.4300513,179.84806,1.903996358,0.850971981,48436,246.8418085,0.781025591,0.98800479,0.828688965,0.72085323,0.007155575,0.001191823,0.519629379,0.989372445,HOROZ
3930,47877,885.569,362.5842766,169.5101114,2.139012673,0.883990209,48644,246.8985413,0.67886565,0.984232382,0.767170656,0.680941114,0.007573246,0.001004385,0.463680801,0.99181911,HOROZ
3931,47894,858.581,346.9975704,177.5266606,1.954622304,0.859219103,48717,246.9423713,0.67503876,0.983106513,0.816447807,0.711654468,0.007245116,0.001146309,0.506452082,0.989922534,HOROZ
3932,47929,896.122,363.0455311,169.8065846,2.137994425,0.88387242,48814,247.0325852,0.686347233,0.981869955,0.750021914,0.680445189,0.007574653,0.001001648,0.463005656,0.989903511,HOROZ
3933,47930,856.122,344.9607446,177.8505249,1.939610494,0.856849009,48588,247.0351622,0.70969557,0.986457562,0.821761855,0.716125432,0.007197178,0.001167612,0.512835634,0.994701378,HOROZ
3934,47959,949.132,328.4505389,190.1176608,1.72761719,0.815446866,50202,247.1098851,0.641574807,0.955320505,0.669000976,0.752350372,0.006848569,0.001353506,0.566031082,0.977885028,HOROZ
